"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Transportation and material moving occupations","=""53-0000""","Summary","6.7","2.9","0.0","6.8","2.9","0.0","0.1","0.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","0.9","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","0.9","1050","3"
"Air transportation workers","=""53-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.9","1051","2"
"Aircraft pilots and flight engineers","=""53-2010""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.9","1052","3"
"Commercial pilots","=""53-2012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","0.9","1054","4"
"Motor vehicle operators","=""53-3000""","Summary","3.3","1.4","0.1","3.3","1.4","0.1","0.0","0.9","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","3.3","1.4","0.1","3.3","1.4","0.1","0.0","0.9","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","3.2","1.4","0.1","3.2","1.4","0.1","0.0","0.9","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.9","1064","4"
"Other transportation workers","=""53-6000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.9","1085","2"
"Material moving workers","=""53-7000""","Summary","2.8","1.2","0.0","2.8","1.2","0.0","0.0","0.8","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","0.9","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","0.2","0.1","0.4","0.2","0.0","0.0","0.9","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.1","0.9","0.0","2.1","0.9","0.0","0.0","0.9","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.6","0.7","0.1","1.6","0.7","0.1","0.0","0.9","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","0.9","1106","4"
